"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","wt1 Area","wt3 Area","wt2 Area","php1 Area","php3 Area","php2 Area","Sample Profile (Ratio)","WT Area","PHP Area","Group Profile (Ratio)","Avg. Mass","Description"
3862,true,"D3ZIA5|D3ZIA5_RAT",9.91,2.10,1,1,"Phosphorylation (STY)",0.0,176760.98,0.0,240786.7,434167.22,214227.98,-:64.00:-:64.00:64.00:64.00,176760.98,296393.97,1.00:1.68,91616,"Kinesin-like protein OS=Rattus norvegicus OX=10116 GN=Kif18a PE=3 SV=1"
491,true,"Q00981|UCHL1_RAT",46.75,79.82,15,15,"Acetylation (K); Carbamidomethylation; Oxidation (M)",6.2659053E8,6.5725363E8,6.3503635E8,4.28348096E8,4.18572512E8,4.33556576E8,1.00:1.05:1.01:0.68:0.67:0.69,6.3962682E8,4.26825728E8,1.00:0.67,24838,"Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Rattus norvegicus OX=10116 GN=Uchl1 PE=1 SV=2"
141,false,"B5DF80|B5DF80_RAT",8.37,11.82,14,10,"",8.6777456E7,8.8707392E7,8.2418728E7,8.748464E7,9.2588464E7,9.0864344E7,1.00:1.02:0.95:1.01:1.07:1.05,8.5967856E7,9.031248E7,1.00:1.05,71029,"Polyadenylate-binding protein OS=Rattus norvegicus OX=10116 GN=Pabpc6 PE=1 SV=1"
217,true,"Q641Y8|DDX1_RAT",18.89,54.19,28,28,"Carbamidomethylation",2.1968456E7,2.3907696E7,2.5428812E7,3.0207808E7,2.7899896E7,3.0620476E7,1.00:1.09:1.16:1.38:1.27:1.39,2.3768322E7,2.957606E7,1.00:1.24,82497,"ATP-dependent RNA helicase DDX1 OS=Rattus norvegicus OX=10116 GN=Ddx1 PE=1 SV=1"
112,true,"G3V7T6|G3V7T6_RAT",1.65,42.25,35,35,"Carbamidomethylation; Oxidation (M)",3.8013096E7,3.1241308E7,3.3797304E7,3.1353828E7,3.7282688E7,3.0758994E7,1.00:0.82:0.89:0.82:0.98:0.81,3.4350572E7,3.3131836E7,1.00:0.96,145830,"Splicing factor 3b, subunit 1 OS=Rattus norvegicus OX=10116 GN=Sf3b1 PE=1 SV=1"
3596,true,"B3DMA2|ACD11_RAT",13.55,1.28,1,1,"",803695.94,979645.9,748408.56,1050382.8,1106284.8,1041134.2,1.00:1.22:0.93:1.31:1.38:1.30,843916.8,1065933.9,1.00:1.26,87371,"Acyl-CoA dehydrogenase family member 11 OS=Rattus norvegicus OX=10116 GN=Acad11 PE=1 SV=1"
391,true,"D4A5T8|D4A5T8_RAT",8.89,15.11,20,20,"Carbamidomethylation",6184071.5,6102553.0,5913859.0,5809144.0,5880879.5,5975762.5,1.00:0.99:0.96:0.94:0.95:0.97,6066828.0,5888595.5,1.00:0.97,204147,"Periplakin OS=Rattus norvegicus OX=10116 GN=Ppl PE=1 SV=1"
1370,true,"Q3B8Q0|MARE2_RAT",16.50,31.29,9,8,"Acetylation (K); Phosphorylation (STY)",1.1013434E7,1.0599123E7,1.1180388E7,9457315.0,9189499.0,1.0218475E7,1.00:0.96:1.02:0.86:0.83:0.93,1.0930982E7,9621763.0,1.00:0.88,36988,"Microtubule-associated protein RP/EB family member 2 OS=Rattus norvegicus OX=10116 GN=Mapre2 PE=1 SV=1"
2434,true,"A0A0G2K351|A0A0G2K351_RAT",3.70,23.11,4,3,"Carbamidomethylation",2449112.5,2635110.2,2672916.5,2852498.5,3109737.0,2405543.0,1.00:1.08:1.09:1.16:1.27:0.98,2585713.0,2789259.5,1.00:1.08,28407,"Similar to Unc-119 protein homolog (Retinal protein 4) (RRG4) (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Unc119b PE=1 SV=1"
531,true,"G3V8T5|G3V8T5_RAT",2.09,44.06,17,17,"Carbamidomethylation",1.8636786E7,1.5474934E7,1.5142225E7,1.7817528E7,1.6175298E7,1.7012384E7,1.00:0.83:0.81:0.96:0.87:0.91,1.6417982E7,1.7001736E7,1.00:1.04,51113,"RuvB-like helicase OS=Rattus norvegicus OX=10116 GN=Ruvbl2 PE=1 SV=1"
2824,true,"P54690|BCAT1_RAT",30.25,11.19,3,3,"Carbamidomethylation",3530870.5,3833916.8,3601542.8,2751946.0,2505155.8,2669079.8,1.00:1.09:1.02:0.78:0.71:0.76,3655443.2,2642060.5,1.00:0.72,46046,"Branched-chain-amino-acid aminotransferase, cytosolic OS=Rattus norvegicus OX=10116 GN=Bcat1 PE=1 SV=1"
765,true,"P59215|GNAO_RAT",2.62,40.11,12,11,"Carbamidomethylation",2.0028768E7,2.0946994E7,1.7391296E7,1.8923842E7,2.139628E7,2.055376E7,1.00:1.05:0.87:0.94:1.07:1.03,1.9455684E7,2.0291294E7,1.00:1.04,40069,"Guanine nucleotide-binding protein G(o) subunit alpha OS=Rattus norvegicus OX=10116 GN=Gnao1 PE=1 SV=2"
1644,true,"Q63269|ITPR3_RAT",0.03,4.23,7,7,"Carbamidomethylation",1506660.8,3197466.5,2895466.5,2371641.5,2321851.0,2514100.0,1.00:2.12:1.92:1.57:1.54:1.67,2533198.0,2402530.8,1.00:0.95,304286,"Inositol 1,4,5-trisphosphate receptor type 3 OS=Rattus norvegicus OX=10116 GN=Itpr3 PE=1 SV=1"
1284,true,"F1M6V8|F1M6V8_RAT",6.63,13.04,9,7,"Carbamidomethylation",4212878.0,3646185.8,2907302.5,2960042.0,3095344.2,3024754.0,1.00:0.87:0.69:0.70:0.73:0.72,3588788.5,3026713.5,1.00:0.84,81437,"Striatin 4 OS=Rattus norvegicus OX=10116 GN=Strn4 PE=1 SV=1"
683,true,"Q6TXG7|Q6TXG7_RAT",0.09,26.87,15,14,"Carbamidomethylation",3.0490196E7,2.521936E7,2.8377436E7,2.941478E7,2.9051568E7,2.538661E7,1.00:0.83:0.93:0.96:0.95:0.83,2.8028996E7,2.7950986E7,1.00:1.00,75374,"Serine hydroxymethyltransferase OS=Rattus norvegicus OX=10116 GN=Shmt1 PE=1 SV=1"
2053,true,"D4AEK9|D4AEK9_RAT",26.58,16.38,5,5,"",2425867.8,3177116.0,2825452.8,5341074.0,5045764.5,4770615.0,1.00:1.31:1.16:2.20:2.08:1.97,2809479.0,5052484.5,1.00:1.80,52974,"Coiled-coil domain-containing 6 OS=Rattus norvegicus OX=10116 GN=Ccdc6 PE=1 SV=3"
356,true,"D3ZCT7|D3ZCT7_RAT",24.90,33.51,20,17,"Carbamidomethylation",1.9112932E7,1.7796712E7,1.8916912E7,1.6015431E7,1.5177225E7,1.499991E7,1.00:0.93:0.99:0.84:0.79:0.78,1.8608852E7,1.5397522E7,1.00:0.83,86355,"Protein transport protein SEC23 OS=Rattus norvegicus OX=10116 GN=Sec23b PE=1 SV=2"
444,true,"Q6AYT3|RTCB_RAT",19.86,51.68,20,20,"Carbamidomethylation",2.9859188E7,2.9591086E7,2.783753E7,3.2319076E7,3.526576E7,3.4734768E7,1.00:0.99:0.93:1.08:1.18:1.16,2.9095934E7,3.4106536E7,1.00:1.17,55249,"RNA-splicing ligase RtcB homolog OS=Rattus norvegicus OX=10116 GN=Rtcb PE=2 SV=1"
114,true,"P23514|COPB_RAT",12.14,46.80,34,34,"Acetylation (K); Carbamidomethylation",5.0099576E7,4.9156104E7,4.9822292E7,5.1677008E7,5.0170468E7,5.1617456E7,1.00:0.98:0.99:1.03:1.00:1.03,4.9692656E7,5.115498E7,1.00:1.03,107011,"Coatomer subunit beta OS=Rattus norvegicus OX=10116 GN=Copb1 PE=1 SV=1"
3579,true,"D4A811|D4A811_RAT",4.31,2.19,1,1,"Phosphorylation (STY)",625258.1,865538.4,731568.6,1063452.0,737691.0,786485.94,1.00:1.38:1.17:1.70:1.18:1.26,740788.4,862543.0,1.00:1.16,72460,"CREB3 regulatory factor OS=Rattus norvegicus OX=10116 GN=Crebrf PE=4 SV=1"
52,true,"Q9Z1A6|VIGLN_RAT",35.24,43.69,46,46,"Acetylation (K); Carbamidomethylation; Oxidation (M); Phosphorylation (STY)",2.4415644E7,2.2202556E7,2.2694724E7,3.606504E7,3.9982652E7,3.9516472E7,1.00:0.91:0.93:1.48:1.64:1.62,2.3104308E7,3.8521388E7,1.00:1.67,141584,"Vigilin OS=Rattus norvegicus OX=10116 GN=Hdlbp PE=1 SV=1"
4182,true,"G3V6P8|G3V6P8_RAT",30.40,19.44,1,1,"Carbamidomethylation",738719.9,650197.06,572161.6,1463965.4,1639834.1,1347331.4,1.00:0.88:0.77:1.98:2.22:1.82,653692.9,1483710.2,1.00:2.27,7985,"Guanine nucleotide-binding protein subunit gamma OS=Rattus norvegicus OX=10116 GN=Gng12 PE=1 SV=1"
1937,true,"Q99MZ8|LASP1_RAT",2.88,25.86,6,6,"Carbamidomethylation",1.4299548E7,1.5022085E7,1.4214714E7,1.4991475E7,1.4569666E7,1.4585676E7,1.00:1.05:0.99:1.05:1.02:1.02,1.4512116E7,1.4715606E7,1.00:1.01,29970,"LIM and SH3 domain protein 1 OS=Rattus norvegicus OX=10116 GN=Lasp1 PE=1 SV=1"
3074,true,"Q9JIH7|WNK1_RAT",0.08,1.32,2,2,"Carbamidomethylation",0.0,148056.25,251418.38,148910.78,253782.53,186024.89,-:64.00:64.00:64.00:64.00:64.00,199737.31,196239.4,1.00:0.98,225112,"Serine/threonine-protein kinase WNK1 OS=Rattus norvegicus OX=10116 GN=Wnk1 PE=1 SV=2"
831,true,"Q62847|ADDG_RAT",3.71,28.37,13,13,"Carbamidomethylation",1.0930729E7,9804091.0,1.0166431E7,1.1117001E7,1.0518709E7,1.0331628E7,1.00:0.90:0.93:1.02:0.96:0.95,1.0300417E7,1.0655779E7,1.00:1.03,78804,"Gamma-adducin OS=Rattus norvegicus OX=10116 GN=Add3 PE=1 SV=2"
2198,true,"P07150|ANXA1_RAT",86.38,23.12,5,5,"Carbamidomethylation",0.0,0.0,0.0,7611687.0,5981905.5,6711381.0,-:-:-:64.00:64.00:64.00,0.0,6768324.5,-:64.00,38829,"Annexin A1 OS=Rattus norvegicus OX=10116 GN=Anxa1 PE=1 SV=2"
51,true,"O35763|MOES_RAT",16.62,49.05,43,30,"Carbamidomethylation; Oxidation (M)",1.2038264E8,1.12894208E8,1.07808752E8,1.29260032E8,1.32932944E8,1.2591996E8,1.00:0.94:0.90:1.07:1.10:1.05,1.136952E8,1.29370984E8,1.00:1.14,67739,"Moesin OS=Rattus norvegicus OX=10116 GN=Msn PE=1 SV=3"
2030,true,"P17136|RSMB_RAT",7.63,19.48,5,5,"Carbamidomethylation",5.5199072E7,4.7425848E7,4.5623792E7,5.2950464E7,5.5807496E7,5.4499652E7,1.00:0.86:0.83:0.96:1.01:0.99,4.9416236E7,5.4419208E7,1.00:1.10,23656,"Small nuclear ribonucleoprotein-associated protein B OS=Rattus norvegicus OX=10116 GN=Snrpb PE=2 SV=2"
2869,true,"F1LM93|YES_RAT",14.11,4.07,3,1,"",77107.16,73473.44,86221.13,88191.734,106774.97,106836.74,1.00:0.95:1.12:1.14:1.38:1.39,78933.91,100601.15,1.00:1.27,60614,"Tyrosine-protein kinase Yes OS=Rattus norvegicus OX=10116 GN=Yes1 PE=1 SV=1"
2002,true,"Q4KLL4|TM9S4_RAT",11.33,9.18,5,5,"",7604560.5,7262030.5,6823568.0,5381756.0,6808883.5,5984457.5,1.00:0.95:0.90:0.71:0.90:0.79,7230053.0,6058365.5,1.00:0.84,74675,"Transmembrane 9 superfamily member 4 OS=Rattus norvegicus OX=10116 GN=Tm9sf4 PE=2 SV=1"
2533,true,"F1LMV9|F1LMV9_RAT",20.73,16.04,4,4,"Carbamidomethylation",4798172.5,3684313.5,4214949.5,2998027.5,2746484.5,2813075.5,1.00:0.77:0.88:0.62:0.57:0.59,4232478.5,2852529.0,1.00:0.67,54964,"Coronin OS=Rattus norvegicus OX=10116 GN=Coro2b PE=3 SV=3"
1081,true,"G3V774|G3V774_RAT",1.60,54.39,11,11,"Carbamidomethylation",4.618742E7,4.8198892E7,4.2803108E7,4.3322392E7,4.7350448E7,4.3887776E7,1.00:1.04:0.93:0.94:1.03:0.95,4.5729808E7,4.4853536E7,1.00:0.98,33673,"F-box only protein 2 OS=Rattus norvegicus OX=10116 GN=Fbxo2 PE=4 SV=1"
1906,true,"Q4V8J6|Q4V8J6_RAT",13.99,8.23,5,2,"",2259212.2,2420913.0,2038948.4,2532955.8,2667279.2,2646177.5,1.00:1.07:0.90:1.12:1.18:1.17,2239691.0,2615471.0,1.00:1.17,60910,"YTH N(6)-methyladenosine RNA-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Ythdf1 PE=1 SV=1"
2127,true,"Q63941|RAB3B_RAT",9.56,7.31,3,1,"",585336.0,723214.7,578064.25,0.0,519117.3,0.0,1.00:1.24:0.99:0.00:0.89:0.00,628871.6,519117.3,1.00:0.83,24785,"Ras-related protein Rab-3B OS=Rattus norvegicus OX=10116 GN=Rab3b PE=1 SV=2"
1818,true,"P97846|CNTP1_RAT",4.61,4.20,5,5,"Carbamidomethylation",582988.44,1810108.6,1565249.5,1460890.6,2043027.1,1804170.1,1.00:3.10:2.68:2.51:3.50:3.09,1319448.8,1769362.6,1.00:1.34,155868,"Contactin-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Cntnap1 PE=1 SV=1"
236,false,"B5DF98|B5DF98_RAT",6.06,1.12,1,1,"",8066444.5,7932345.5,7779602.0,7577113.5,7999338.0,7126656.0,1.00:0.98:0.96:0.94:0.99:0.88,7926130.5,7567702.5,1.00:0.95,70691,"Map3k3 protein OS=Rattus norvegicus OX=10116 GN=Map3k3 PE=1 SV=1"
3822,true,"P37091|SCNNG_RAT",2.66,2.31,1,1,"",1.492019E7,1.0487444E7,1.2369738E7,1.4030951E7,5084033.5,1.3534201E7,1.00:0.70:0.83:0.94:0.34:0.91,1.2592457E7,1.0883062E7,1.00:0.86,74066,"Amiloride-sensitive sodium channel subunit gamma OS=Rattus norvegicus OX=10116 GN=Scnn1g PE=1 SV=2"
198,true,"Q9Z2Q1|SC31A_RAT",4.30,25.38,26,26,"Carbamidomethylation",1.2364524E7,1.1708927E7,1.214822E7,1.2702362E7,1.1873077E7,1.2657328E7,1.00:0.95:0.98:1.03:0.96:1.02,1.207389E7,1.2410922E7,1.00:1.03,135272,"Protein transport protein Sec31A OS=Rattus norvegicus OX=10116 GN=Sec31a PE=1 SV=2"
1256,true,"G3V7V3|G3V7V3_RAT",2.07,11.35,6,6,"Carbamidomethylation",2726870.5,6067392.0,5552499.0,3841062.0,3803973.0,4176988.5,1.00:2.23:2.04:1.41:1.39:1.53,4782254.0,3940674.5,1.00:0.82,72188,"Solute carrier family 27 (Fatty acid transporter), member 4 OS=Rattus norvegicus OX=10116 GN=Slc27a4 PE=1 SV=1"
1897,false,"A0A0G2K743|A0A0G2K743_RAT",8.96,44.35,5,5,"Carbamidomethylation",1.56240672E8,1.38429344E8,1.40865072E8,1.39156592E8,1.28429512E8,1.31873648E8,1.00:0.89:0.90:0.89:0.82:0.84,1.45178368E8,1.33153248E8,1.00:0.92,12842,"40S ribosomal protein S26 OS=Rattus norvegicus OX=10116 GN=RGD1562415 PE=3 SV=1"
3944,true,"F1LN21|F1LN21_RAT",2.80,2.26,1,1,"Phosphorylation (STY)",424557.97,420294.62,513359.8,472724.25,394704.44,746239.2,1.00:0.99:1.21:1.11:0.93:1.76,452737.47,537889.3,1.00:1.19,87516,"Protocadherin beta 9 OS=Rattus norvegicus OX=10116 GN=Pcdhb9 PE=4 SV=2"
2137,true,"P20069|MPPA_RAT",10.81,9.16,5,5,"Carbamidomethylation",6545576.0,5696254.0,6269436.0,5770556.0,5236916.5,5489666.5,1.00:0.87:0.96:0.88:0.80:0.84,6170422.0,5499046.5,1.00:0.89,58608,"Mitochondrial-processing peptidase subunit alpha OS=Rattus norvegicus OX=10116 GN=Pmpca PE=1 SV=1"
870,true,"Q5HZY0|UBXN4_RAT",3.90,32.41,11,11,"Carbamidomethylation; Phosphorylation (STY)",1.1487654E7,1.9368678E7,1.9709414E7,2.0947048E7,1.7330232E7,2.0272736E7,1.00:1.69:1.72:1.82:1.51:1.76,1.6855248E7,1.9516672E7,1.00:1.16,56394,"UBX domain-containing protein 4 OS=Rattus norvegicus OX=10116 GN=Ubxn4 PE=1 SV=1"
833,true,"Q5RJR8|LRC59_RAT",2.61,48.86,13,13,"Carbamidomethylation",3.0571864E7,8.3181616E7,6.9347568E7,6.6029528E7,7.2430448E7,6.7724624E7,1.00:2.72:2.27:2.16:2.37:2.22,6.103368E7,6.87282E7,1.00:1.13,34869,"Leucine-rich repeat-containing protein 59 OS=Rattus norvegicus OX=10116 GN=Lrrc59 PE=1 SV=1"
2474,true,"Q9WU49|CHSP1_RAT",12.97,42.86,3,3,"",2.2974898E7,2.2670596E7,2.6930516E7,2.7396482E7,2.8377226E7,2.9657242E7,1.00:0.99:1.17:1.19:1.24:1.29,2.4192004E7,2.8476984E7,1.00:1.18,15906,"Calcium-regulated heat stable protein 1 OS=Rattus norvegicus OX=10116 GN=Carhsp1 PE=1 SV=1"
4080,true,"D3ZVE5|D3ZVE5_RAT",6.30,1.16,1,1,"Phosphorylation (STY)",4956899.0,3964818.2,3851326.8,4421395.5,2454300.0,3166379.8,1.00:0.80:0.78:0.89:0.50:0.64,4257681.5,3347358.5,1.00:0.79,128590,"Similar to AI661453 protein OS=Rattus norvegicus OX=10116 GN=RGD1561662 PE=1 SV=2"
3527,true,"Q5XII9|MFR1L_RAT",12.01,5.54,1,1,"Carbamidomethylation",223548.81,343080.97,187973.14,410983.1,404542.1,356546.4,1.00:1.53:0.84:1.84:1.81:1.59,251534.31,390690.53,1.00:1.55,31730,"Mitochondrial fission regulator 1-like OS=Rattus norvegicus OX=10116 GN=Mtfr1l PE=1 SV=1"
107,true,"A0A0G2K051|A0A0G2K051_RAT",16.97,28.50,34,34,"Carbamidomethylation; Phosphorylation (STY)",1.168733E7,1.1573898E7,1.055425E7,1.2560162E7,1.2811375E7,1.2953275E7,1.00:0.99:0.90:1.07:1.10:1.11,1.1271826E7,1.2774938E7,1.00:1.13,165408,"Early endosome antigen 1 OS=Rattus norvegicus OX=10116 GN=Eea1 PE=1 SV=1"
3225,true,"P20961|PAI1_RAT",14.58,6.97,2,2,"",671028.4,737211.8,429369.25,298927.03,395067.22,291669.03,1.00:1.10:0.64:0.45:0.59:0.43,612536.5,328554.44,1.00:0.54,45010,"Plasminogen activator inhibitor 1 OS=Rattus norvegicus OX=10116 GN=Serpine1 PE=2 SV=1"
2351,false,"P11950|CX6C1_RAT",1.76,9.21,1,1,"",1.9785226E7,2.007197E7,1.943004E7,2.0026342E7,1.9797592E7,1.894273E7,1.00:1.01:0.98:1.01:1.00:0.96,1.9762412E7,1.9588888E7,1.00:0.99,8553,"Cytochrome c oxidase subunit 6C-1 OS=Rattus norvegicus OX=10116 GN=Cox6c1 PE=1 SV=3"
1602,true,"Q6TUD3|Q6TUD3_RAT",2.03,21.62,6,6,"Carbamidomethylation; Oxidation (M)",4416158.5,9571042.0,9911657.0,8327191.0,8468078.0,9026876.0,1.00:2.17:2.24:1.89:1.92:2.04,7966286.0,8607382.0,1.00:1.08,44780,"LRRGT00111 OS=Rattus norvegicus OX=10116 GN=Rdh11 PE=1 SV=1"
4021,true,"D3ZAE2|D3ZAE2_RAT",5.73,1.88,1,1,"",1796425.0,1817436.9,1513204.2,1856162.9,1833269.1,1826554.5,1.00:1.01:0.84:1.03:1.02:1.02,1709022.0,1838662.1,1.00:1.08,60126,"Probable RNA-binding protein 46 OS=Rattus norvegicus OX=10116 GN=Rbm46 PE=4 SV=1"
1305,true,"Q3KRD8|IF6_RAT",18.14,60.41,9,9,"Carbamidomethylation",5.1652056E7,5.0894368E7,5.724396E7,6.3332008E7,6.12488E7,6.1850432E7,1.00:0.99:1.11:1.23:1.19:1.20,5.326346E7,6.2143744E7,1.00:1.17,26571,"Eukaryotic translation initiation factor 6 OS=Rattus norvegicus OX=10116 GN=Eif6 PE=1 SV=1"
4158,true,"P47816|PDCD2_RAT",15.19,3.50,1,1,"Carbamidomethylation",613680.75,593584.7,587780.3,690114.06,639301.06,641129.94,1.00:0.97:0.96:1.12:1.04:1.04,598348.56,656848.4,1.00:1.10,38444,"Programmed cell death protein 2 OS=Rattus norvegicus OX=10116 GN=Pdcd2 PE=2 SV=2"
2854,true,"Q08851|STX5_RAT",8.16,12.11,3,3,"",1618288.4,1590096.4,1632042.6,2098307.2,1614166.2,1854634.6,1.00:0.98:1.01:1.30:1.00:1.15,1613475.8,1855702.6,1.00:1.15,39751,"Syntaxin-5 OS=Rattus norvegicus OX=10116 GN=Stx5 PE=1 SV=2"
515,true,"P62703|RS4X_RAT",12.69,58.94,18,18,"Carbamidomethylation",1.44093744E8,1.38925456E8,1.46571312E8,1.34888784E8,1.16060896E8,1.28149304E8,1.00:0.96:1.02:0.94:0.81:0.89,1.43196848E8,1.26366328E8,1.00:0.88,29598,"40S ribosomal protein S4, X isoform OS=Rattus norvegicus OX=10116 GN=Rps4x PE=2 SV=2"
44,true,"P06685|AT1A1_RAT",14.52,37.83,48,31,"Carbamidomethylation; Oxidation (M)",2.19621936E8,2.04826496E8,1.93922464E8,1.86279472E8,1.83513568E8,1.77858144E8,1.00:0.93:0.88:0.85:0.84:0.81,2.06123632E8,1.825504E8,1.00:0.89,113054,"Sodium/potassium-transporting ATPase subunit alpha-1 OS=Rattus norvegicus OX=10116 GN=Atp1a1 PE=1 SV=1"
3454,true,"D3ZG58|D3ZG58_RAT",21.92,3.35,2,2,"",413412.3,304714.28,436427.94,705548.75,677176.25,673071.5,1.00:0.74:1.06:1.71:1.64:1.63,384851.5,685265.5,1.00:1.78,67941,"Protein zwilch homolog OS=Rattus norvegicus OX=10116 GN=Zwilch PE=3 SV=3"
834,true,"Q9R063|PRDX5_RAT",0.06,58.69,13,13,"Carbamidomethylation",7.9614832E7,1.00161744E8,8.0887944E7,8.0953328E7,9.7590424E7,8.2045744E7,1.00:1.26:1.02:1.02:1.23:1.03,8.6888176E7,8.6863168E7,1.00:1.00,22179,"Peroxiredoxin-5, mitochondrial OS=Rattus norvegicus OX=10116 GN=Prdx5 PE=1 SV=1"
2729,true,"F1M820|F1M820_RAT",3.20,2.64,2,2,"",744007.56,687548.7,710763.75,648289.9,800172.25,523865.38,1.00:0.92:0.96:0.87:1.08:0.70,714106.7,708731.8,1.00:0.99,143367,"Sorbin and SH3 domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Sorbs1 PE=1 SV=1"
1106,true,"Q6AYN4|PHIPL_RAT",23.37,37.60,11,11,"Carbamidomethylation",1.202806E7,1.0217726E7,1.0426332E7,1.5638716E7,1.4423678E7,1.497527E7,1.00:0.85:0.87:1.30:1.20:1.25,1.0890706E7,1.5012554E7,1.00:1.38,42412,"Phytanoyl-CoA hydroxylase-interacting protein-like OS=Rattus norvegicus OX=10116 GN=Phyhipl PE=1 SV=2"
2243,true,"A0A4X0W8E9|A0A4X0W8E9_RAT",6.92,4.28,4,4,"Phosphorylation (STY)",1266546.5,1503405.9,1825671.8,2313597.2,1508579.2,2156661.8,1.00:1.19:1.44:1.83:1.19:1.70,1573554.8,2049297.5,1.00:1.30,95640,"Active breakpoint cluster region-related protein OS=Rattus norvegicus OX=10116 GN=Abr PE=1 SV=1"
3803,true,"Q5M856|SPC25_RAT",2.95,8.85,1,1,"",1443758.1,1977980.5,2158614.0,1676653.6,2405079.5,2180728.8,1.00:1.37:1.50:1.16:1.67:1.51,1860117.5,2087487.2,1.00:1.12,26189,"Kinetochore protein Spc25 OS=Rattus norvegicus OX=10116 GN=Spc25 PE=2 SV=1"
4328,true,"D3ZZY2|D3ZZY2_RAT",1.59,1.74,1,1,"",60923.26,235138.58,173010.02,103770.26,226313.94,192452.17,1.00:3.86:2.84:1.70:3.71:3.16,156357.28,174178.78,1.00:1.11,91044,"UTP14A small subunit processome component OS=Rattus norvegicus OX=10116 GN=Utp14a PE=1 SV=3"
620,false,"D3Z9E8|D3Z9E8_RAT",0.44,2.17,1,1,"",1077073.2,915074.25,849911.3,1011679.9,944450.06,903331.6,1.00:0.85:0.79:0.94:0.88:0.84,947352.94,953153.9,1.00:1.01,35857,"Fibronectin type III domain-containing 8 OS=Rattus norvegicus OX=10116 GN=Fndc8 PE=1 SV=1"
790,true,"D4A7M6|D4A7M6_RAT",21.07,38.72,13,13,"Carbamidomethylation; Phosphorylation (STY)",8432816.0,8606415.0,8587966.0,9484633.0,9033609.0,9182098.0,1.00:1.02:1.02:1.12:1.07:1.09,8542399.0,9233447.0,1.00:1.08,45023,"Ribonucleotide reductase M2 polypeptide OS=Rattus norvegicus OX=10116 GN=LOC100359539 PE=1 SV=1"
2815,true,"B2RZB6|B2RZB6_RAT",10.90,36.46,3,3,"",6415534.0,6425568.5,5511986.0,6878924.0,7574384.0,6732286.5,1.00:1.00:0.86:1.07:1.18:1.05,6117696.5,7061864.5,1.00:1.15,10403,"U6 snRNA-associated Sm-like protein LSm8 OS=Rattus norvegicus OX=10116 GN=Lsm8 PE=1 SV=1"
513,true,"P0DP29|CALM1_RAT",10.66,98.66,12,12,"Acetylation (K); Oxidation (M)",7.2513562E8,7.6145459E8,6.8753018E8,6.3858829E8,6.8849024E8,6.7176288E8,1.00:1.05:0.95:0.88:0.95:0.93,7.2470682E8,6.6628045E8,1.00:0.92,16838,"Calmodulin-1 OS=Rattus norvegicus OX=10116 GN=Calm1 PE=1 SV=1"
3208,false,"D3ZIQ1|D3ZIQ1_RAT",16.87,2.61,1,1,"",1168354.4,1022695.56,970074.3,808559.4,866553.1,736842.4,1.00:0.88:0.83:0.69:0.74:0.63,1053708.1,803984.94,1.00:0.76,46355,"Acyl-CoA thioesterase 4 OS=Rattus norvegicus OX=10116 GN=Acot4 PE=1 SV=1"
566,true,"Q99JE6|PLCB3_RAT",7.68,14.42,16,16,"Carbamidomethylation",6080410.0,7815780.0,5824430.0,7923446.0,8107213.5,7114096.0,1.00:1.29:0.96:1.30:1.33:1.17,6573540.0,7714918.0,1.00:1.17,139450,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Rattus norvegicus OX=10116 GN=Plcb3 PE=1 SV=2"
1190,true,"F1LMQ3|F1LMQ3_RAT",9.95,43.63,10,10,"Oxidation (M); Phosphorylation (STY)",1.14745968E8,1.12409888E8,1.16163416E8,1.19813016E8,1.15619784E8,1.18381296E8,1.00:0.98:1.01:1.04:1.01:1.03,1.14439752E8,1.17938032E8,1.00:1.03,39877,"26S proteasome non-ATPase regulatory subunit 8 OS=Rattus norvegicus OX=10116 GN=Psmd8 PE=1 SV=1"
314,true,"B5DEG8|B5DEG8_RAT",0.48,25.75,21,21,"Acetylation (K); Carbamidomethylation",2.4210012E7,2.243956E7,2.316544E7,2.2926946E7,2.176878E7,2.4763012E7,1.00:0.93:0.96:0.95:0.90:1.02,2.327167E7,2.3152912E7,1.00:0.99,118524,"LOC685144 protein OS=Rattus norvegicus OX=10116 GN=Sec24c PE=1 SV=1"
1884,true,"Q6PDV8|Q6PDV8_RAT",15.55,50.78,6,4,"Carbamidomethylation",6.7262608E7,7.637828E7,7.1336464E7,8.1176112E7,8.3082312E7,8.0077624E7,1.00:1.14:1.06:1.21:1.24:1.19,7.165912E7,8.1445344E7,1.00:1.14,14759,"60S ribosomal protein L22 OS=Rattus norvegicus OX=10116 GN=LOC100360057 PE=1 SV=1"
